name,date,yeartmp,value,lastValue,rank,year
freeTown_sold,2015-11-01,2015.1,685000,695000,3,83
freeTown_sold,2015-10-01,2015.09,695000,699000,3,82
freeTown_sold,2015-09-01,2015.08,699000,622500,3,81
freeTown_sold,2015-08-01,2015.07,622500,650000,3,80
freeTown_sold,2015-07-01,2015.06,650000,680000,3,79
freeTown_sold,2015-06-01,2015.05,680000,691500,3,78
freeTown_sold,2015-05-01,2015.04,691500,658800,3,77
freeTown_sold,2015-04-01,2015.03,658800,672000,3,76
freeTown_sold,2015-03-01,2015.02,672000,657000,3,75
freeTown_sold,2015-02-01,2015.01,657000,635000,3,74
freeTown_sold,2015-01-01,2015.0,635000,571800,3,73
freeTown_sold,2014-12-01,2014.11,571800,616000,3,72
freeTown_sold,2014-11-01,2014.1,616000,640000,3,71
freeTown_sold,2014-10-01,2014.09,640000,640000,3,70
freeTown_sold,2014-09-01,2014.08,640000,571250,3,69
freeTown_sold,2014-08-01,2014.07,571250,599000,3,68
freeTown_sold,2014-07-01,2014.06,599000,619000,3,67
freeTown_sold,2014-06-01,2014.05,619000,620000,3,66
freeTown_sold,2014-05-01,2014.04,620000,611950,3,65
freeTown_sold,2014-04-01,2014.03,611950,599500,3,64
freeTown_sold,2014-03-01,2014.02,599500,625000,3,63
freeTown_sold,2014-02-01,2014.01,625000,540000,3,62
freeTown_sold,2014-01-01,2014.0,540000,565500,3,61
freeTown_sold,2013-12-01,2013.11,565500,580000,3,60
freeTown_sold,2013-11-01,2013.1,580000,575500,3,59
freeTown_sold,2013-10-01,2013.09,575500,570100,3,58
freeTown_sold,2013-09-01,2013.08,570100,512500,3,57
freeTown_sold,2013-08-01,2013.07,512500,545000,4,56
freeTown_sold,2013-07-01,2013.06,545000,547373,3,55
freeTown_sold,2013-06-01,2013.05,547373,560000,3,54
freeTown_sold,2013-05-01,2013.04,560000,540000,3,53
freeTown_sold,2013-04-01,2013.03,540000,549000,3,52
freeTown_sold,2013-03-01,2013.02,549000,542000,3,51
freeTown_sold,2013-02-01,2013.01,542000,540000,3,50
freeTown_sold,2013-01-01,2013.0,540000,522500,3,49
freeTown_sold,2012-12-01,2012.11,522500,529000,4,48
freeTown_sold,2012-11-01,2012.1,529000,525000,4,47
freeTown_sold,2012-10-01,2012.09,525000,529500,4,46
freeTown_sold,2012-09-01,2012.08,529500,478000,3,45
freeTown_sold,2012-08-01,2012.07,478000,495500,4,44
freeTown_sold,2012-07-01,2012.06,495500,515000,4,43
freeTown_sold,2012-06-01,2012.05,515000,555000,3,42
freeTown_sold,2012-05-01,2012.04,555000,543000,3,41
freeTown_sold,2012-04-01,2012.03,543000,518000,3,40
freeTown_sold,2012-03-01,2012.02,518000,512000,3,39
freeTown_sold,2012-02-01,2012.01,512000,474250,3,38
freeTown_sold,2012-01-01,2012.0,474250,437000,3,37
freeTown_sold,2011-12-01,2011.11,437000,512000,4,36
freeTown_sold,2011-11-01,2011.1,512000,484000,3,35
freeTown_sold,2011-10-01,2011.09,484000,455000,3,34
freeTown_sold,2011-09-01,2011.08,455000,452000,3,33
freeTown_sold,2011-08-01,2011.07,452000,450000,3,32
freeTown_sold,2011-07-01,2011.06,450000,477000,3,31
freeTown_sold,2011-06-01,2011.05,477000,505309,3,30
freeTown_sold,2011-05-01,2011.04,505309,490000,3,29
freeTown_sold,2011-04-01,2011.03,490000,475000,3,28
freeTown_sold,2011-03-01,2011.02,475000,470000,3,27
freeTown_sold,2011-02-01,2011.01,470000,438000,3,26
freeTown_sold,2011-01-01,2011.0,438000,440000,4,25
freeTown_sold,2010-12-01,2010.11,440000,451750,3,24
freeTown_sold,2010-11-01,2010.1,451750,450500,4,23
freeTown_sold,2010-10-01,2010.09,450500,451500,3,22
freeTown_sold,2010-09-01,2010.08,451500,420000,3,21
freeTown_sold,2010-08-01,2010.07,420000,425000,4,20
freeTown_sold,2010-07-01,2010.06,425000,460750,4,19
freeTown_sold,2010-06-01,2010.05,460750,452500,3,18
freeTown_sold,2010-05-01,2010.04,452500,445000,4,17
freeTown_sold,2010-04-01,2010.03,445000,449000,3,16
freeTown_sold,2010-03-01,2010.02,449000,462000,3,15
freeTown_sold,2010-02-01,2010.01,462000,400000,3,14
freeTown_sold,2010-01-01,2010.0,400000,399393,3,13
freeTown_sold,2009-12-01,2009.11,399393,455000,3,12
freeTown_sold,2009-11-01,2009.1,455000,427000,3,11
freeTown_sold,2009-10-01,2009.09,427000,420000,3,10
freeTown_sold,2009-09-01,2009.08,420000,385000,3,9
freeTown_sold,2009-08-01,2009.07,385000,388000,3,8
freeTown_sold,2009-07-01,2009.06,388000,410000,4,7
freeTown_sold,2009-06-01,2009.05,410000,399900,3,6
freeTown_sold,2009-05-01,2009.04,399900,388000,3,5
freeTown_sold,2009-04-01,2009.03,388000,378000,4,4
freeTown_sold,2009-03-01,2009.02,378000,379500,4,3
freeTown_sold,2009-02-01,2009.01,379500,383500,4,2
freeTown_sold,2009-01-01,2009.0,383500,383500,4,1
detached_ask,2019-11-01,2019.1,999900,999000,2,131
detached_ask,2019-10-01,2019.09,999000,999888,2,130
detached_ask,2019-09-01,2019.08,999888,959800,2,129
detached_ask,2019-08-01,2019.07,959800,979000,2,128
detached_ask,2019-07-01,2019.06,979000,1049000,1,127
detached_ask,2019-06-01,2019.05,1049000,1034000,2,126
detached_ask,2019-05-01,2019.04,1034000,999000,2,125
detached_ask,2019-04-01,2019.03,999000,974900,2,124
detached_ask,2019-03-01,2019.02,974900,1039000,2,123
detached_ask,2019-02-01,2019.01,1039000,929000,2,122
detached_ask,2019-01-01,2019.0,929000,929900,1,121
detached_ask,2018-12-01,2018.11,929900,999900,1,120
detached_ask,2018-11-01,2018.1,999900,999990,2,119
detached_ask,2018-10-01,2018.09,999990,1031900,2,118
detached_ask,2018-09-01,2018.08,1031900,925000,2,117
detached_ask,2018-08-01,2018.07,925000,959900,2,116
detached_ask,2018-07-01,2018.06,959900,999894,1,115
detached_ask,2018-06-01,2018.05,999894,999999,2,114
detached_ask,2018-05-01,2018.04,999999,999900,2,113
detached_ask,2018-04-01,2018.03,999900,998000,2,112
detached_ask,2018-03-01,2018.02,998000,995000,2,111
detached_ask,2018-02-01,2018.01,995000,999000,2,110
detached_ask,2018-01-01,2018.0,999000,950000,1,109
detached_ask,2017-12-01,2017.11,950000,949900,1,108
detached_ask,2017-11-01,2017.1,949900,998000,1,107
detached_ask,2017-10-01,2017.09,998000,998000,2,106
detached_ask,2017-09-01,2017.08,998000,899900,2,105
detached_ask,2017-08-01,2017.07,899900,984000,1,104
detached_ask,2017-07-01,2017.06,984000,1049000,1,103
detached_ask,2017-06-01,2017.05,1049000,999000,2,102
detached_ask,2017-05-01,2017.04,999000,1078000,2,101
detached_ask,2017-04-01,2017.03,1078000,998800,2,100
detached_ask,2017-03-01,2017.02,998800,999000,2,99
detached_ask,2017-02-01,2017.01,999000,899999,2,98
detached_ask,2017-01-01,2017.0,899999,899950,2,97
detached_ask,2016-12-01,2016.11,899950,938800,2,96
detached_ask,2016-11-01,2016.1,938800,919000,2,95
detached_ask,2016-10-01,2016.09,919000,898000,2,94
detached_ask,2016-09-01,2016.08,898000,799990,2,93
detached_ask,2016-08-01,2016.07,799990,834000,2,92
detached_ask,2016-07-01,2016.06,834000,879900,2,91
detached_ask,2016-06-01,2016.05,879900,888900,2,90
detached_ask,2016-05-01,2016.04,888900,899000,2,89
detached_ask,2016-04-01,2016.03,899000,828888,2,88
detached_ask,2016-03-01,2016.02,828888,871500,2,87
detached_ask,2016-02-01,2016.01,871500,779000,2,86
detached_ask,2016-01-01,2016.0,779000,739000,2,85
detached_ask,2015-12-01,2015.11,739000,795000,2,84
detached_ask,2015-11-01,2015.1,795000,799450,2,83
detached_ask,2015-10-01,2015.09,799450,769700,2,82
detached_ask,2015-09-01,2015.08,769700,731000,2,81
detached_ask,2015-08-01,2015.07,731000,749000,2,80
detached_ask,2015-07-01,2015.06,749000,769000,1,79
detached_ask,2015-06-01,2015.05,769000,799000,2,78
detached_ask,2015-05-01,2015.04,799000,781513,2,77
detached_ask,2015-04-01,2015.03,781513,779450,2,76
detached_ask,2015-03-01,2015.02,779450,763950,2,75
detached_ask,2015-02-01,2015.01,763950,732000,2,74
detached_ask,2015-01-01,2015.0,732000,679999,2,73
detached_ask,2014-12-01,2014.11,679999,699900,1,72
detached_ask,2014-11-01,2014.1,699900,720000,2,71
detached_ask,2014-10-01,2014.09,720000,699900,2,70
detached_ask,2014-09-01,2014.08,699900,649900,2,69
detached_ask,2014-08-01,2014.07,649900,669000,2,68
detached_ask,2014-07-01,2014.06,669000,699000,2,67
detached_ask,2014-06-01,2014.05,699000,699900,2,66
detached_ask,2014-05-01,2014.04,699900,699900,2,65
detached_ask,2014-04-01,2014.03,699900,679000,2,64
detached_ask,2014-03-01,2014.02,679000,740000,2,63
detached_ask,2014-02-01,2014.01,740000,696500,2,62
detached_ask,2014-01-01,2014.0,696500,629450,2,61
detached_ask,2013-12-01,2013.11,629450,649900,1,60
detached_ask,2013-11-01,2013.1,649900,649900,2,59
detached_ask,2013-10-01,2013.09,649900,649900,2,58
detached_ask,2013-09-01,2013.08,649900,598400,2,57
detached_ask,2013-08-01,2013.07,598400,599900,1,56
detached_ask,2013-07-01,2013.06,599900,658000,2,55
detached_ask,2013-06-01,2013.05,658000,650000,1,54
detached_ask,2013-05-01,2013.04,650000,675000,2,53
detached_ask,2013-04-01,2013.03,675000,659950,2,52
detached_ask,2013-03-01,2013.02,659950,658944,2,51
detached_ask,2013-02-01,2013.01,658944,599000,2,50
detached_ask,2013-01-01,2013.0,599000,552500,2,49
detached_ask,2012-12-01,2012.11,552500,592495,1,48
detached_ask,2012-11-01,2012.1,592495,609000,1,47
detached_ask,2012-10-01,2012.09,609000,599900,2,46
detached_ask,2012-09-01,2012.08,599900,554900,2,45
detached_ask,2012-08-01,2012.07,554900,584900,1,44
detached_ask,2012-07-01,2012.06,584900,599000,1,43
detached_ask,2012-06-01,2012.05,599000,629000,1,42
detached_ask,2012-05-01,2012.04,629000,639000,2,41
detached_ask,2012-04-01,2012.03,639000,599900,2,40
detached_ask,2012-03-01,2012.02,599900,619900,2,39
detached_ask,2012-02-01,2012.01,619900,569900,2,38
detached_ask,2012-01-01,2012.0,569900,544000,2,37
detached_ask,2011-12-01,2011.11,544000,599000,1,36
detached_ask,2011-11-01,2011.1,599000,579000,1,35
detached_ask,2011-10-01,2011.09,579000,549900,1,34
detached_ask,2011-09-01,2011.08,549900,528500,2,33
detached_ask,2011-08-01,2011.07,528500,548900,2,32
detached_ask,2011-07-01,2011.06,548900,569000,1,31
detached_ask,2011-06-01,2011.05,569000,569900,2,30
detached_ask,2011-05-01,2011.04,569900,579000,2,29
detached_ask,2011-04-01,2011.03,579000,549000,1,28
detached_ask,2011-03-01,2011.02,549000,549000,2,27
detached_ask,2011-02-01,2011.01,549000,489900,1,26
detached_ask,2011-01-01,2011.0,489900,479000,1,25
detached_ask,2010-12-01,2010.11,479000,524000,1,24
detached_ask,2010-11-01,2010.1,524000,529000,1,23
detached_ask,2010-10-01,2010.09,529000,539000,1,22
detached_ask,2010-09-01,2010.08,539000,459900,1,21
detached_ask,2010-08-01,2010.07,459900,495950,1,20
detached_ask,2010-07-01,2010.06,495950,499900,1,19
detached_ask,2010-06-01,2010.05,499900,529000,1,18
detached_ask,2010-05-01,2010.04,529000,519000,1,17
detached_ask,2010-04-01,2010.03,519000,499900,2,16
detached_ask,2010-03-01,2010.02,499900,499900,2,15
detached_ask,2010-02-01,2010.01,499900,469900,2,14
detached_ask,2010-01-01,2010.0,469900,469000,2,13
detached_ask,2009-12-01,2009.11,469000,488500,2,12
detached_ask,2009-11-01,2009.1,488500,489000,1,11
detached_ask,2009-10-01,2009.09,489000,479900,2,10
detached_ask,2009-09-01,2009.08,479900,449000,1,9
detached_ask,2009-08-01,2009.07,449000,446900,1,8
detached_ask,2009-07-01,2009.06,446900,469000,1,7
detached_ask,2009-06-01,2009.05,469000,474900,1,6
detached_ask,2009-05-01,2009.04,474900,469900,1,5
detached_ask,2009-04-01,2009.03,469900,437500,1,4
detached_ask,2009-03-01,2009.02,437500,419000,1,3
detached_ask,2009-02-01,2009.01,419000,405000,1,2
detached_ask,2009-01-01,2009.0,405000,405000,1,1
detached_sold,2019-11-01,2019.1,1070000,1030000,1,131
detached_sold,2019-10-01,2019.09,1030000,1075000,1,130
detached_sold,2019-09-01,2019.08,1075000,960000,1,129
detached_sold,2019-08-01,2019.07,960000,965000,1,128
detached_sold,2019-07-01,2019.06,965000,1050000,2,127
detached_sold,2019-06-01,2019.05,1050000,1070000,1,126
detached_sold,2019-05-01,2019.04,1070000,1050000,1,125
detached_sold,2019-04-01,2019.03,1050000,990000,1,124
detached_sold,2019-03-01,2019.02,990000,1050000,1,123
detached_sold,2019-02-01,2019.01,1050000,925000,1,122
detached_sold,2019-01-01,2019.0,925000,891500,2,121
detached_sold,2018-12-01,2018.11,891500,1035000,2,120
detached_sold,2018-11-01,2018.1,1035000,1057000,1,119
detached_sold,2018-10-01,2018.09,1057000,1050000,1,118
detached_sold,2018-09-01,2018.08,1050000,925000,1,117
detached_sold,2018-08-01,2018.07,925000,947000,1,116
detached_sold,2018-07-01,2018.06,947000,1055000,2,115
detached_sold,2018-06-01,2018.05,1055000,1060000,1,114
detached_sold,2018-05-01,2018.04,1060000,1070250,1,113
detached_sold,2018-04-01,2018.03,1070250,1000000,1,112
detached_sold,2018-03-01,2018.02,1000000,999999,1,111
detached_sold,2018-02-01,2018.01,999999,981500,1,110
detached_sold,2018-01-01,2018.0,981500,945944,2,109
detached_sold,2017-12-01,2017.11,945944,947000,2,108
detached_sold,2017-11-01,2017.1,947000,998000,2,107
detached_sold,2017-10-01,2017.09,998000,1000000,1,106
detached_sold,2017-09-01,2017.08,1000000,895000,1,105
detached_sold,2017-08-01,2017.07,895000,957500,2,104
detached_sold,2017-07-01,2017.06,957500,1075000,2,103
detached_sold,2017-06-01,2017.05,1075000,1102500,1,102
detached_sold,2017-05-01,2017.04,1102500,1275000,1,101
detached_sold,2017-04-01,2017.03,1275000,1250500,1,100
detached_sold,2017-03-01,2017.02,1250500,1255000,1,99
detached_sold,2017-02-01,2017.01,1255000,1012000,1,98
detached_sold,2017-01-01,2017.0,1012000,950000,1,97
detached_sold,2016-12-01,2016.11,950000,1003800,1,96
detached_sold,2016-11-01,2016.1,1003800,1000000,1,95
detached_sold,2016-10-01,2016.09,1000000,954000,1,94
detached_sold,2016-09-01,2016.08,954000,865000,1,93
detached_sold,2016-08-01,2016.07,865000,885000,1,92
detached_sold,2016-07-01,2016.06,885000,940000,1,91
detached_sold,2016-06-01,2016.05,940000,960000,1,90
detached_sold,2016-05-01,2016.04,960000,961000,1,89
detached_sold,2016-04-01,2016.03,961000,880000,1,88
detached_sold,2016-03-01,2016.02,880000,920000,1,87
detached_sold,2016-02-01,2016.01,920000,787000,1,86
detached_sold,2016-01-01,2016.0,787000,740000,1,85
detached_sold,2015-12-01,2015.11,740000,795000,1,84
detached_sold,2015-11-01,2015.1,795000,820050,1,83
detached_sold,2015-10-01,2015.09,820050,791500,1,82
detached_sold,2015-09-01,2015.08,791500,753000,1,81
detached_sold,2015-08-01,2015.07,753000,740000,1,80
detached_sold,2015-07-01,2015.06,740000,799900,2,79
detached_sold,2015-06-01,2015.05,799900,828000,1,78
detached_sold,2015-05-01,2015.04,828000,810000,1,77
detached_sold,2015-04-01,2015.03,810000,807500,1,76
detached_sold,2015-03-01,2015.02,807500,810500,1,75
detached_sold,2015-02-01,2015.01,810500,746250,1,74
detached_sold,2015-01-01,2015.0,746250,677000,1,73
detached_sold,2014-12-01,2014.11,677000,730000,2,72
detached_sold,2014-11-01,2014.1,730000,740000,1,71
detached_sold,2014-10-01,2014.09,740000,727000,1,70
detached_sold,2014-09-01,2014.08,727000,657000,1,69
detached_sold,2014-08-01,2014.07,657000,680000,1,68
detached_sold,2014-07-01,2014.06,680000,715000,1,67
detached_sold,2014-06-01,2014.05,715000,728000,1,66
detached_sold,2014-05-01,2014.04,728000,730000,1,65
detached_sold,2014-04-01,2014.03,730000,699500,1,64
detached_sold,2014-03-01,2014.02,699500,751000,1,63
detached_sold,2014-02-01,2014.01,751000,699000,1,62
detached_sold,2014-01-01,2014.0,699000,628000,1,61
detached_sold,2013-12-01,2013.11,628000,660000,2,60
detached_sold,2013-11-01,2013.1,660000,659000,1,59
detached_sold,2013-10-01,2013.09,659000,650000,1,58
detached_sold,2013-09-01,2013.08,650000,590250,1,57
detached_sold,2013-08-01,2013.07,590250,610000,2,56
detached_sold,2013-07-01,2013.06,610000,655000,1,55
detached_sold,2013-06-01,2013.05,655000,660500,2,54
detached_sold,2013-05-01,2013.04,660500,682000,1,53
detached_sold,2013-04-01,2013.03,682000,669500,1,52
detached_sold,2013-03-01,2013.02,669500,667000,1,51
detached_sold,2013-02-01,2013.01,667000,599450,1,50
detached_sold,2013-01-01,2013.0,599450,540500,1,49
detached_sold,2012-12-01,2012.11,540500,579950,2,48
detached_sold,2012-11-01,2012.1,579950,617500,2,47
detached_sold,2012-10-01,2012.09,617500,606950,1,46
detached_sold,2012-09-01,2012.08,606950,550000,1,45
detached_sold,2012-08-01,2012.07,550000,575000,2,44
detached_sold,2012-07-01,2012.06,575000,596056,2,43
detached_sold,2012-06-01,2012.05,596056,645600,2,42
detached_sold,2012-05-01,2012.04,645600,650800,1,41
detached_sold,2012-04-01,2012.03,650800,625000,1,40
detached_sold,2012-03-01,2012.02,625000,648400,1,39
detached_sold,2012-02-01,2012.01,648400,571000,1,38
detached_sold,2012-01-01,2012.0,571000,542000,1,37
detached_sold,2011-12-01,2011.11,542000,588940,2,36
detached_sold,2011-11-01,2011.1,588940,570500,2,35
detached_sold,2011-10-01,2011.09,570500,558500,2,34
detached_sold,2011-09-01,2011.08,558500,530000,1,33
detached_sold,2011-08-01,2011.07,530000,541000,1,32
detached_sold,2011-07-01,2011.06,541000,574000,2,31
detached_sold,2011-06-01,2011.05,574000,580180,1,30
detached_sold,2011-05-01,2011.04,580180,575350,1,29
detached_sold,2011-04-01,2011.03,575350,549450,2,28
detached_sold,2011-03-01,2011.02,549450,546250,1,27
detached_sold,2011-02-01,2011.01,546250,484550,2,26
detached_sold,2011-01-01,2011.0,484550,465000,2,25
detached_sold,2010-12-01,2010.11,465000,515000,2,24
detached_sold,2010-11-01,2010.1,515000,520000,2,23
detached_sold,2010-10-01,2010.09,520000,528500,2,22
detached_sold,2010-09-01,2010.08,528500,450000,2,21
detached_sold,2010-08-01,2010.07,450000,480000,2,20
detached_sold,2010-07-01,2010.06,480000,495000,2,19
detached_sold,2010-06-01,2010.05,495000,525000,2,18
detached_sold,2010-05-01,2010.04,525000,520000,2,17
detached_sold,2010-04-01,2010.03,520000,513000,1,16
detached_sold,2010-03-01,2010.02,513000,520000,1,15
detached_sold,2010-02-01,2010.01,520000,484000,1,14
detached_sold,2010-01-01,2010.0,484000,470000,1,13
detached_sold,2009-12-01,2009.11,470000,487250,1,12
detached_sold,2009-11-01,2009.1,487250,490100,2,11
detached_sold,2009-10-01,2009.09,490100,476750,1,10
detached_sold,2009-09-01,2009.08,476750,444900,2,9
detached_sold,2009-08-01,2009.07,444900,439000,2,8
detached_sold,2009-07-01,2009.06,439000,460288,2,7
detached_sold,2009-06-01,2009.05,460288,467750,2,6
detached_sold,2009-05-01,2009.04,467750,458750,2,5
detached_sold,2009-04-01,2009.03,458750,424344,2,4
detached_sold,2009-03-01,2009.02,424344,398500,2,3
detached_sold,2009-02-01,2009.01,398500,395000,2,2
detached_sold,2009-01-01,2009.0,395000,395000,3,1
